1|1|0|A1|1|37.360705|-120.429162|2
2|1|0|A2|1|37.360705|-120.428921|2
3|1|0|A3|1|37.360705|-120.428680|2
4|1|0|A4|1|37.360705|-120.428438|2
5|1|0|A5|1|37.360705|-120.428197|2
6|1|0|A6|1|37.360705|-120.427655|2
7|1|0|A7|1|37.360705|-120.427467|2
8|1|0|A8|1|37.360705|-120.427279|2
9|1|0|A9|1|37.360705|-120.427092|2
10|1|0|A10|1|37.360705|-120.427092|2
11|1|0|A11|1|37.360539|-120.429162|2
12|1|0|A12|1|37.360539|-120.428921|2
13|1|0|A13|1|37.360539|-120.428680|2
14|1|0|A14|1|37.360539|-120.428438|2
15|1|0|A15|1|37.360539|-120.428197|2
16|1|0|A16|1|37.360539|-120.427655|2
17|1|0|A17|1|37.360539|-120.427467|2
18|1|0|A18|1|37.360539|-120.427279|2
19|1|0|A19|1|37.360539|-120.427092|2
20|1|0|A20|1|37.360539|-120.426904|2
21|1|0|A21|1|37.360372|-120.429162|2
22|1|0|A22|1|37.360372|-120.428921|2
23|1|0|A23|1|37.360372|-120.428680|2
24|1|0|A24|1|37.360372|-120.428438|2
25|1|0|A25|1|37.360372|-120.428197|2
26|1|0|A26|1|37.360385|-120.427655|2
27|1|0|A27|1|37.360385|-120.427467|2
28|1|0|A28|1|37.360385|-120.427279|2
29|1|0|A29|1|37.360385|-120.427092|2
30|1|0|A30|1|37.360385|-120.426904|2
31|1|0|A31|1|37.360219|-120.429162|2
32|1|0|A32|1|37.360219|-120.428921|2
33|1|0|A33|1|37.360219|-120.428680|2
34|1|0|A34|1|37.360219|-120.428438|2
35|1|0|A35|1|37.360219|-120.428197|2
36|1|0|A36|1|37.360215|-120.427655|2
37|1|0|A37|1|37.360215|-120.427467|2
38|1|0|A38|1|37.360215|-120.427279|2
39|1|0|A39|1|37.360215|-120.427092|2
40|1|0|A40|1|37.360215|-120.426904|2
41|1|0|A41|1|37.360048|-120.429162|2
42|1|0|A42|1|37.360048|-120.428921|2
43|1|0|A43|1|37.360048|-120.428680|2
44|1|0|A44|1|37.360048|-120.428438|2
45|1|0|A45|1|37.360048|-120.428197|2
46|1|0|A46|1|37.360044|-120.427655|2
47|1|0|A47|1|37.360044|-120.427467|2
48|1|0|A48|1|37.360044|-120.427279|2
49|1|0|A49|1|37.360044|-120.427092|2
50|1|0|A50|1|37.360044|-120.426904|2
51|1|0|A51|1|37.359895|-120.429162|2
52|1|0|A52|1|37.359895|-120.428921|2
53|1|0|A53|1|37.359895|-120.428680|2
54|1|0|A54|1|37.359895|-120.428438|2
55|1|0|A55|1|37.359895|-120.428197|2
56|1|0|A56|1|37.359895|-120.427655|2
57|1|0|A57|1|37.359895|-120.427467|2
58|1|0|A58|1|37.359895|-120.427279|2
59|1|0|A59|1|37.359895|-120.427092|2
60|1|0|A60|1|37.359895|-120.426904|2
61|1|0|A61|1|37.360381|-120.430284|2
62|1|0|A62|1|37.360381|-120.430123|2
63|1|0|A63|1|37.360381|-120.429962|2
64|1|0|A64|1|37.360381|-120.429801|2
65|1|0|A65|1|37.360381|-120.429640|2
66|1|0|A66|1|37.360215|-120.430284|2
67|1|0|A67|1|37.360215|-120.430123|2
68|1|0|A68|1|37.360215|-120.429962|2
69|1|0|A69|1|37.360215|-120.429801|2
70|1|0|A70|1|37.360215|-120.429640|2
71|1|0|A71|1|37.360048|-120.430284|2
72|1|0|A72|1|37.360048|-120.430123|2
73|1|0|A73|1|37.360048|-120.429962|2
74|1|0|A74|1|37.360048|-120.429801|2
75|1|0|A75|1|37.360048|-120.429640|2
76|1|0|A76|1|37.359920|-120.430284|2
77|1|0|A77|1|37.359920|-120.430123|2
78|1|0|A78|1|37.359920|-120.429962|2
79|1|0|A79|1|37.359920|-120.429801|2
80|1|0|A80|1|37.359920|-120.429640|2
81|2|0|B1|1|37.361003|-120.429162|2
82|2|0|B2|1|37.361003|-120.428921|2
83|2|0|B3|1|37.361003|-120.428680|2
84|2|0|B4|1|37.361003|-120.428438|2
85|2|0|B5|1|37.361003|-120.428197|2
86|2|0|B6|1|37.361008|-120.427655|2
87|2|0|B7|1|37.361008|-120.427467|2
88|2|0|B8|1|37.361008|-120.427279|2
89|2|0|B9|1|37.361008|-120.427092|2
90|2|0|B10|1|37.361008|-120.426904|2
91|2|0|B11|1|37.360871|-120.429162|2
92|2|0|B12|1|37.360871|-120.428921|2
93|2|0|B13|1|37.360871|-120.428680|2
94|2|0|B14|1|37.360871|-120.428438|2
95|2|0|B15|1|37.360871|-120.428197|2
96|2|0|B16|1|37.360880|-120.427655|2
97|2|0|B17|1|37.360880|-120.427467|2
98|2|0|B18|1|37.360880|-120.427279|2
99|2|0|B19|1|37.360880|-120.427092|2
100|2|0|B20|1|37.360880|-120.426904|2
101|3|0|C1|1|37.361012|-120.430284|2
102|3|0|C2|1|37.361012|-120.430123|2
103|3|0|C3|1|37.361012|-120.429962|2
104|3|0|C4|1|37.361012|-120.430797|2
105|3|0|C5|1|37.361012|-120.429801|2
106|3|0|C6|1|37.360875|-120.430284|2
107|3|0|C7|1|37.360875|-120.430123|2
108|3|0|C8|1|37.360875|-120.429962|2
109|3|0|C9|1|37.360875|-120.429801|2
110|3|0|C10|1|37.360875|-120.429640|2
111|3|0|C11|1|37.360713|-120.430284|2
112|3|0|C12|1|37.360713|-120.430123|2
113|3|0|C13|1|37.360713|-120.429962|2
114|3|0|C14|1|37.360713|-120.429801|2
115|3|0|C15|1|37.360713|-120.429640|2
116|3|0|C16|1|37.360539|-120.430284|2
117|3|0|C17|1|37.360539|-120.430123|2
118|3|0|C18|1|37.360539|-120.429962|2
119|3|0|C19|1|37.360539|-120.429801|2
120|3|0|C20|1|37.360539|-120.429640|2
121|3|0|D1|1|37.362973|-120.431775|1
122|3|0|D2|1|37.362973|-120.431668|1
123|3|0|D3|1|37.362973|-120.431560|1
124|3|0|D4|1|37.362973|-120.431453|1
125|3|0|D5|1|37.362973|-120.431346|1
126|3|0|D6|1|37.362973|-120.431238|1
127|3|0|D7|1|37.362815|-120.431818|1
128|3|0|D8|1|37.362815|-120.431710|1
129|3|0|D9|1|37.362815|-120.431603|1
130|3|0|D10|1|37.362815|-120.431496|1
131|3|0|D11|1|37.362815|-120.431389|1
132|3|0|D12|1|37.362815|-120.431281|1
133|3|0|D13|1|37.362653|-120.431818|1
134|3|0|D14|1|37.362653|-120.431710|1
135|3|0|D15|1|37.362653|-120.431603|1
136|3|0|D16|1|37.362653|-120.431496|1
137|3|0|D17|1|37.362653|-120.431389|1
138|3|0|D18|1|37.362653|-120.431281|1
139|3|0|D19|1|37.362470|-120.431818|1
140|3|0|D20|1|37.362470|-120.431710|1
141|3|0|D21|1|37.362470|-120.431603|1
142|3|0|D22|1|37.362470|-120.431496|1
143|3|0|D23|1|37.362470|-120.431389|1
144|3|0|D24|1|37.362470|-120.431281|1
145|3|0|D25|1|37.362317|-120.431818|1
146|3|0|D26|1|37.362317|-120.431710|1
147|3|0|D27|1|37.362317|-120.431603|1
148|3|0|D28|1|37.362317|-120.431496|1
149|3|0|D29|1|37.362317|-120.431389|1
150|3|0|D30|1|37.362317|-120.431281|1
151|3|0|D31|1|37.362155|-120.431818|1
152|3|0|D32|1|37.362155|-120.431710|1
153|3|0|D33|1|37.362155|-120.431603|1
154|3|0|D34|1|37.362155|-120.431496|1
155|3|0|D35|1|37.362155|-120.431389|1
156|3|0|D36|1|37.362155|-120.431281|1
157|3|0|D37|1|37.361988|-120.431818|1
158|3|0|D38|1|37.361988|-120.431710|1
159|3|0|D39|1|37.361988|-120.431603|1
160|3|0|D40|1|37.361988|-120.431496|1
161|3|0|D41|1|37.361988|-120.431389|1
162|3|0|D42|1|37.361988|-120.431281|1
163|3|0|D43|1|37.361822|-120.431818|1
164|3|0|D44|1|37.361822|-120.431710|1
165|3|0|D45|1|37.361822|-120.431603|1
166|3|0|D46|1|37.361822|-120.431496|1
167|3|0|D47|1|37.361822|-120.431389|1
168|3|0|D48|1|37.361822|-120.431281|1
169|3|0|D49|1|37.361664|-120.431818|1
170|3|0|D50|1|37.361664|-120.431710|1
171|3|0|D51|1|37.361664|-120.431603|1
172|3|0|D52|1|37.361664|-120.431496|1
173|3|0|D53|1|37.361664|-120.431389|1
174|3|0|D54|1|37.361664|-120.431281|1
175|3|0|D55|1|37.361507|-120.431780|1
176|3|0|D56|1|37.361507|-120.431673|1
177|3|0|D57|1|37.361507|-120.431566|1
178|3|0|D58|1|37.361507|-120.431458|1
179|3|0|D59|1|37.361507|-120.431351|1
180|3|0|D60|1|37.361507|-120.431244|1
181|2|0|E1|1|37.367692|-120.419029|3
182|2|0|E2|1|37.367599|-120.418919|3
183|2|0|E3|1|37.367505|-120.418809|3
184|2|0|E4|1|37.367412|-120.418699|3
185|2|0|E5|1|37.367318|-120.418590|3
186|2|0|E6|1|37.367799|-120.418884|3
187|2|0|E7|1|37.367706|-120.418774|3
188|2|0|E8|1|37.367612|-120.418664|3
189|2|0|E9|1|37.367518|-120.418554|3
190|2|0|E10|1|37.367425|-120.418445|3
191|2|0|E11|1|37.367918|-120.418717|3
192|2|0|E12|1|37.367825|-120.418608|3
193|2|0|E13|1|37.367731|-120.418498|3
194|2|0|E14|1|37.367638|-120.418388|3
195|2|0|E15|1|37.367544|-120.418278|3
196|2|0|E16|1|37.368008|-120.418567|3
197|2|0|E17|1|37.367914|-120.418457|3
198|2|0|E18|1|37.367821|-120.418348|3
199|2|0|E19|1|37.367727|-120.418238|3
200|2|0|E20|1|37.367634|-120.418128|3
201|2|0|E21|1|37.368170|-120.418401|3
202|2|0|E22|1|37.368076|-120.418291|3
203|2|0|E23|1|37.367983|-120.418181|3
204|2|0|E24|1|37.367889|-120.418072|3
205|2|0|E25|1|37.367796|-120.417962|3
206|2|0|E26|1|37.368238|-120.418278|3
207|2|0|E27|1|37.368145|-120.418168|3
208|2|0|E28|1|37.368051|-120.418058|3
209|2|0|E29|1|37.367958|-120.417948|3
210|2|0|E30|1|37.367864|-120.417839|3
211|2|0|E31|1|37.368392|-120.418095|3
212|2|0|E32|1|37.368298|-120.417985|3
213|2|0|E33|1|37.368205|-120.417876|3
214|2|0|E34|1|37.368111|-120.417766|3
215|2|0|E35|1|37.368017|-120.417656|3
216|2|0|E36|1|37.368507|-120.417966|3
217|2|0|E37|1|37.368413|-120.417857|3
218|2|0|E38|1|37.368320|-120.417747|3
219|2|0|E39|1|37.368226|-120.417637|3
220|2|0|E40|1|37.368133|-120.417527|3
221|2|0|E41|1|37.368622|-120.417805|3
222|2|0|E42|1|37.368528|-120.417696|3
223|2|0|E43|1|37.368435|-120.417586|3
224|2|0|E44|1|37.368341|-120.417476|3
225|2|0|E45|1|37.368248|-120.417366|3
226|2|0|E46|1|37.368720|-120.417661|3
227|2|0|E47|1|37.368626|-120.417551|3
228|2|0|E48|1|37.368533|-120.417441|3
229|2|0|E49|1|37.368439|-120.417331|3
230|2|0|E50|1|37.368346|-120.417222|3
231|2|0|E51|1|37.368827|-120.417473|3
232|2|0|E52|1|37.368733|-120.417363|3
233|2|0|E53|1|37.368639|-120.417253|3
234|2|0|E54|1|37.368546|-120.417144|3
235|2|0|E55|1|37.368452|-120.417034|3
236|2|0|E56|1|37.368937|-120.417350|3
237|2|0|E57|1|37.368844|-120.417240|3
238|2|0|E58|1|37.368750|-120.417130|3
239|2|0|E59|1|37.368657|-120.417020|3
240|2|0|E60|1|37.368563|-120.416910|3
241|2|0|E61|1|37.369057|-120.417151|3
242|2|0|E62|1|37.368963|-120.417041|3
243|2|0|E63|1|37.368870|-120.416932|3
244|2|0|E64|1|37.368776|-120.416822|3
245|2|0|E65|1|37.368683|-120.416712|3
246|2|0|E66|1|37.369146|-120.417028|3
247|2|0|E67|1|37.369053|-120.416918|3
248|2|0|E68|1|37.368959|-120.416808|3
249|2|0|E69|1|37.368866|-120.416698|3
250|2|0|E70|1|37.368772|-120.416589|3
251|2|0|E71|1|37.369283|-120.416872|3
252|2|0|E72|1|37.369189|-120.416762|3
253|2|0|E73|1|37.369096|-120.416653|3
254|2|0|E74|1|37.369002|-120.416543|3
255|2|1|E75|1|37.368909|-120.416433|3
256|2|0|E76|1|37.369402|-120.416695|3
257|2|0|E77|1|37.369309|-120.416585|3
258|2|0|E78|1|37.369215|-120.416476|3
259|2|0|E79|1|37.369121|-120.416366|3
260|2|0|E80|1|37.369028|-120.416256|3
261|2|0|E81|1|37.368573|-120.416455|3
262|2|0|E82|1|37.368488|-120.416575|3
263|2|0|E83|1|37.368402|-120.416695|3
264|2|0|E84|1|37.368316|-120.416814|3
265|2|0|E85|1|37.368231|-120.416934|3
266|2|0|E86|1|37.368145|-120.417053|3
267|2|0|E87|1|37.368060|-120.417173|3
268|2|0|E88|1|37.367974|-120.417293|3
269|2|0|E89|1|37.367888|-120.417412|3
270|2|0|E90|1|37.367803|-120.417532|3
271|2|0|E91|1|37.367717|-120.417651|3
272|2|0|E92|1|37.367632|-120.417771|3
273|2|0|E93|1|37.367546|-120.417890|3
274|2|0|E94|1|37.367966|-120.418978|3
275|2|0|E95|1|37.367881|-120.419098|3
276|2|0|E96|1|37.367795|-120.419218|3
277|2|0|E97|1|37.367710|-120.419337|3
278|2|0|E98|1|37.367576|-120.419207|3
279|2|0|E99|1|37.367488|-120.419104|3
280|2|0|E100|1|37.367401|-120.419002|3
